,id_card
7334,881153
7335,579064
7336,982978
7337,436411
7338,1669000
7339,1237793
7340,1241753
7341,1670637
7342,1529029
7343,1245809
7344,838575
7345,1388497
7346,69255
7347,682010
7348,204712
7349,203085
7350,84200
7351,1673887
7352,720279
7353,1660947
7354,1079740
7355,1238387
7356,985971
7357,1492767
7358,1395195
7359,1398916
7360,254011
7361,618902
7362,253973
7363,17704
7364,94678
7365,156854
7366,1495695
7367,1391407
7368,1529817
7369,206331
7370,867980
7371,1246958
7372,1230006
7373,448140
7374,1529080
7375,459794
7376,350404
7377,1807409
7378,202907
7379,4069
7380,369312
7381,1561772
7382,1292954
7383,1397738
7384,459050
7385,1053539
7386,870846
7387,516839
7388,580579
7389,252442
7390,657620
7391,1250908
7392,222836
7393,1055504
7394,711460
7395,1861444
7396,1388892
7397,1663191
7398,912950
7399,436711
7400,1662643
7401,1055168
7402,1401230
7403,1392353
7404,1480849
7405,207594
7406,979732
7407,1585137
7408,1389771
7409,1671585
7410,53647
7411,1671654
7412,1495010
7413,1234241
7414,207651
7415,69114
7416,441279
7417,484061
7418,1672198
7419,1080034
7420,17568
7421,1236528
7422,1172755
7423,1521991
7424,658392
7425,693065
7426,1702675
7427,1800236
7428,295700
7429,1046939
7430,1050353
7431,252743
7432,657480
7433,593206
7434,865812
7435,1233566
7436,441007
7437,1174496
7438,1836964
7439,522695
7440,436679
7441,84309
7442,1236325
7443,1671948
7444,867428
7445,681970
7446,912157
7447,65427
7448,16847
7449,1776685
7450,119021
7451,35037
7452,1190512
7453,1223017
7454,268593
7455,1030154
7456,422825
7457,1686070
7458,853308
7459,969808
7460,1524392
7461,1804377
7462,755951
7463,325192
7464,1200646
7465,548916
7466,1591392
7467,115548
7468,32795
7469,88263
7470,487646
7471,114541
7472,897398
7473,456245
7474,358895
7475,1187455
7476,1795336
7477,197937
7478,99457
7479,678454
7480,571853
7481,216708
7482,487485
7483,761714
7484,216762
7485,1270728
7486,893886
7487,198955
7488,1065405
7489,1268670
7490,479383
7491,1184366
7492,1284561
7493,1029803
7494,1649266
7495,1595245
7496,258981
7497,790454
7498,905927
7499,540774
7500,1036343
7501,1284229
7502,1371101
7503,13789
7504,1684532
7505,1571063
7506,785621
7507,1202302
7508,1648682
7509,1795677
7510,433227
7511,1648446
7512,360616
7513,756510
7514,1188016
7515,1649874
7516,900423
7517,100131
7518,160212
7519,14044
7520,1690233
7521,705851
7522,456590
7523,248329
7524,122022
7525,351736
7526,397630
7527,1189653
7528,439662
7529,1280342
7530,1192055
7531,1567761
7532,717583
7533,477445
7534,397618
7535,196293
7536,488431
7537,2920
7538,1504432
7539,303700
7540,1071625
7541,1593491
7542,902706
7543,570416
7544,1032933
7545,1592923
7546,67394
7547,87423
7548,1423914
7549,487894
7550,1274291
7551,1569426
7552,121437
7553,477222
7554,1486703
7555,756746
7556,1188491
7557,1687976
7558,1688051
7559,1688053
7560,385544
7561,1033925
7562,1646121
7563,1645872
7564,677844
7565,1072445
7566,408574
7567,756846
7568,1486262
7569,1188740
7570,684451
7571,1188762
7572,900127
7573,664802
7574,588988
7575,855515
7576,412746
7577,144668
7578,1655737
7579,1802181
7580,6495
7581,1257794
7582,1218369
7583,142376
7584,708219
7585,169232
7586,1288436
7587,1654902
7588,547527
7589,976994
7590,480910
7591,1407627
7592,1639093
7593,1040945
7594,1259379
7595,1040656
7596,1574852
7597,1061237
7598,1040444
7599,679352
7600,1500562
7601,1769743
7602,1678579
7603,455923
7604,1076071
7605,1409125
7606,317621
7607,994532
7608,1368616
7609,1406686
7610,378764
7611,704146
7612,1077638
7613,1254788
7614,1222192
7615,780669
7616,1656897
7617,978262
7618,1042699
7619,142126
7620,1656700
7621,38139
7622,96880
7623,1255823
7624,523725
7625,1290192
7626,1586808
7627,130782
7628,164012
7629,1405772
7630,1289776
7631,768370
7632,1797289
7633,656667
7634,768101
7635,634089
7636,1575884
7637,144440
7638,1574352
7639,85757
7640,66600
7641,349319
7642,585445
7643,783866
7644,293282
7645,890992
7646,636717
7647,754712
7648,683419
7649,1651167
7650,791108
7651,573480
7652,763856
7653,524420
7654,1589830
7655,162102
7656,479725
7657,586182
7658,1640451
7659,1380317
7660,387171
7661,324739
7662,1267897
7663,1183752
7664,1065138
7665,3347
7666,1206156
7667,393652
7668,1573290
7669,162664
7670,120118
7671,568970
7672,988063
7673,15646
7674,38780
7675,6447
7676,859295
7677,200566
7678,591841
7679,1213532
7680,1039662
7681,638056
7682,524162
7683,1368863
7684,212956
7685,462407
7686,1075570
7687,327014
7688,1564681
7689,1573798
7690,858582
7691,385040
7692,1410280
7693,1525288
7694,1182312
7695,1410404
7696,1382359
7697,1696089
7698,907484
7699,542103
7700,1430024
7701,1791543
7702,275644
7703,178325
7704,313720
7705,631963
7706,60048
7707,1347504
7708,1553899
7709,961713
7710,455091
7711,1610406
7712,29355
7713,1468855
7714,340721
7715,234918
7716,149686
7717,129424
7718,1116844
7719,385698
7720,687420
7721,1438261
7722,1602004
7723,1014639
7724,1126653
7725,530856
7726,1150065
7727,104055
7728,22011
7729,1478386
7730,829921
7731,26075
7732,128131
7733,1470275
7734,1454294
7735,445599
7736,229774
7737,129410
7738,943246
7739,534202
7740,1550333
7741,1726103
7742,1112877
7743,1602136
7744,1448030
7745,1007678
7746,1631295
7747,156274
7748,1453368
7749,1471
7750,1608633
7751,690194
7752,454494
7753,22894
7754,508658
7755,151434
7756,690193
7757,1091698
7758,136339
7759,1162455
7760,1514113
7761,57756
7762,1013392
7763,470374
7764,737394
7765,1150841
7766,1330190
7767,938579
7768,242423
7769,924996
7770,1320924
7771,1095959
7772,935222
7773,47915
7774,111191
7775,723800
7776,963196
7777,25590
7778,1518659
7779,747275
7780,1145213
7781,1309539
7782,498284
7783,1468947
7784,939690
7785,384194
7786,1463117
7787,233452
7788,445493
7789,1443604
7790,1609017
7791,1163475
7792,1470105
7793,1463544
7794,385968
7795,936600
7796,1513381
7797,49938
7798,1323012
7799,495035
7800,108304
7801,1342811
7802,1626262
7803,1100721
7804,23078
7805,1308952
7806,1457081
7807,691535
7808,1149129
7809,339747
7810,334826
7811,1463212
7812,134506
7813,1009902
7814,1437909
7815,331332
7816,60144
7817,286085
7818,1153187
7819,727937
7820,429296
7821,329999
7822,267014
7823,1609053
7824,228973
7825,1128041
7826,671271
7827,1347615
7828,1555942
7829,427196
7830,747461
7831,511621
7832,228085
7833,1147040
7834,1164774
7835,731113
7836,147173
7837,647965
7838,1084933
7839,12352
7840,1784079
7841,1322119
7842,1823622
7843,74921
7844,312559
7845,820780
7846,1606360
7847,75017
7848,233556
7849,1813132
7850,137671
7851,1812980
7852,71885
7853,151768
7854,1470017
7855,1355722
7856,595588
7857,1538766
7858,1724794
7859,1147382
7860,493861
7861,124972
7862,1342589
7863,528285
7864,690633
7865,1630588
7866,1014442
7867,237085
7868,182068
7869,1460200
7870,395457
7871,1609535
7872,1617962
7873,1834974
7874,263507
7875,1297129
7876,1444743
7877,153089
7878,561938
7879,1168499
7880,531225
7881,1001107
7882,744843
7883,231096
7884,183694
7885,564579
7886,111508
7887,1094332
7888,1623929
7889,107707
7890,60062
7891,1353436
7892,1518294
7893,1020928
7894,111554
7895,224494
7896,43233
7897,9319
7898,82689
7899,1015845
7900,1466714
7901,1439167
7902,508824
7903,613577
7904,739798
7905,735510
7906,104699
7907,1306036
7908,334207
7909,339319
7910,931561
7911,699351
7912,9676
7913,76625
7914,7054
7915,1333035
7916,932388
7917,1813404
7918,386937
7919,1093797
7920,1539576
7921,50665
7922,408370
7923,1157008
7924,1295925
7925,1093936
7926,932327
7927,10009
7928,604517
7929,1118158
7930,1703340
7931,1604968
7932,922681
7933,672192
7934,474787
7935,738904
7936,154991
7937,150599
7938,607943
7939,1552472
7940,1434963
7941,1118042
7942,83723
7943,1089187
7944,1108421
7945,339957
7946,1819131
7947,83715
7948,627793
7949,1472082
7950,1101360
7951,1329348
7952,428900
7953,1549398
7954,330885
7955,1553170
7956,8495
7957,313135
7958,186833
7959,1444338
7960,1788585
7961,83409
7962,830476
7963,597054
7964,57748
7965,1704490
7966,11005
7967,1782628
7968,1605395
7969,10977
7970,1344311
7971,152391
7972,1469672
7973,315428
7974,1462573
7975,697576
7976,729799
7977,940905
7978,955972
7979,1136272
7980,1089474
7981,1539978
7982,1117190
7983,363486
7984,1360570
7985,1130158
7986,1436039
7987,1142961
7988,416240
7989,1007218
7990,1518301
7991,45644
7992,937657
7993,1540093
7994,1151074
7995,156509
7996,79796
7997,930890
7998,1628910
7999,1818998
8000,627929
8001,1129280
8002,189045
8003,1006416
8004,1144237
8005,630952
8006,1332619
8007,613457
8008,1827084
8009,1106425
8010,77596
8011,1124646
8012,224601
8013,156479
8014,183371
8015,1110016
8016,463846
8017,976850
8018,1072249
8019,847815
8020,294203
8021,1602566
8022,1325236
8023,848106
8024,798946
8025,454740
8026,1504818
8027,1128618
8028,401900
8029,664699
8030,1152265
8031,1040758
8032,311067
8033,1040528
8034,847869
8035,360316
8036,1423101
8037,767020
8038,480778
8039,955986
8040,766990
8041,1216236
8042,1384014
8043,344452
8044,126987
8045,1504782
8046,1518536
8047,884301
8048,315983
8049,1155808
8050,1576340
8051,202088
8052,1710468
8053,514079
8054,705075
8055,1641649
8056,695873
8057,308063
8058,510983
8059,338099
8060,1358207
8061,1256632
8062,1675307
8063,734316
8064,1283072
8065,1499635
8066,244436
8067,163911
8068,134048
8069,1385951
8070,477121
8071,817278
8072,488912
8073,444760
8074,280980
8075,1371469
8076,583623
8077,1862884
8078,615102
8079,1601656
8080,1514326
8081,235490
8082,220104
8083,506800
8084,954847
8085,1123822
8086,16171
8087,172742
8088,631656
8089,615141
8090,622062
8091,612229
8092,1491928
8093,70367
8094,323473
8095,1358302
8096,1185770
8097,1675228
8098,1283828
8099,318214
8100,1601804
8101,1830957
8102,107623
8103,154774
8104,1060335
8105,1477057
8106,671326
8107,903786
8108,1281835
8109,656359
8110,1443406
8111,977063
8112,756808
8113,636249
8114,494368
8115,154599
8116,1759755
8117,677871
8118,219201
8119,1217696
8120,652608
8121,1810448
8122,437658
8123,340281
8124,847300
8125,219096
8126,590200
8127,114727
8128,1281150
8129,219061
8130,1218066
8131,1282084
8132,34293
8133,993073
8134,1458202
8135,705170
8136,1477457
8137,481217
8138,1187598
8139,817383
8140,1424269
8141,977521
8142,830221
8143,251462
8144,44595
8145,1372185
8146,622306
8147,6190
8148,133316
8149,923701
8150,923718
8151,1257615
8152,211484
8153,481089
8154,708313
8155,137312
8156,1218672
8157,1059432
8158,1444602
8159,403019
8160,1061259
8161,1136091
8162,630929
8163,1418514
8164,1486763
8165,232637
8166,359040
8167,934676
8168,784630
8169,45617
8170,136934
8171,1197975
8172,541141
8173,1206848
8174,1095428
8175,98677
8176,934817
8177,1206187
8178,1687393
8179,1511774
8180,1569740
8181,58885
8182,487155
8183,505919
8184,933911
8185,801267
8186,1136935
8187,554235
8188,330454
8189,1539898
8190,1197600
8191,1650497
8192,505913
8193,291401
8194,357820
8195,585928
8196,763913
8197,715451
8198,1321610
8199,1145819
8200,1133666
8201,78298
8202,1133689
8203,301700
8204,960151
8205,1134128
8206,454552
8207,1034010
8208,991213
8209,1376428
8210,586101
8211,428400
8212,341603
8213,309339
8214,1034168
8215,1144964
8216,599772
8217,1781281
8218,1354385
8219,959931
8220,461396
8221,763648
8222,822571
8223,694093
8224,438334
8225,1416784
8226,1772201
8227,1487888
8228,136727
8229,627809
8230,345467
8231,1271471
8232,497522
8233,1451073
8234,587323
8235,633351
8236,587325
8237,521205
8238,692138
8239,1093643
8240,1141585
8241,1450829
8242,346338
8243,1271273
8244,99070
8245,262275
8246,1016314
8247,325063
8248,106206
8249,32889
8250,958698
8251,1570602
8252,367936
8253,1450473
8254,487595
8255,762473
8256,1826703
8257,232029
8258,1488324
8259,1352059
8260,646578
8261,1198779
8262,1649723
8263,414078
8264,15126
8265,291661
8266,214877
8267,1487017
8268,185954
8269,1417717
8270,257144
8271,972948
8272,1846456
8273,478628
8274,586803
8275,1036643
8276,1417585
8277,39724
8278,1406
8279,143109
8280,14766
8281,646061
8282,973015
8283,1377814
8284,1825207
8285,762527
8286,233088
8287,737088
8288,976437
8289,256420
8290,1476502
8291,668945
8292,1901664
8293,1593398
8294,314643
8295,258330
8296,147205
8297,1445106
8298,163073
8299,956522
8300,1019157
8301,819516
8302,1191988
8303,804224
8304,819170
8305,1150166
8306,1573969
8307,200429
8308,32132
8309,171878
8310,1842614
8311,555290
8312,399160
8313,1518715
8314,387638
8315,393431
8316,315788
8317,1323453
8318,1261493
8319,486293
8320,351740
8321,956061
8322,1444638
8323,200930
8324,121931
8325,1348438
8326,902539
8327,172011
8328,1500570
8329,3588
8330,1071323
8331,368740
8332,742916
8333,434030
8334,54821
8335,1348476
8336,1019331
8337,55425
8338,388432
8339,1129366
8340,1310539
8341,151328
8342,1783648
8343,277032
8344,100324
8345,1191153
8346,617760
8347,1422154
8348,1191268
8349,1040161
8350,539489
8351,547933
8352,50038
8353,541491
8354,402968
8355,480062
8356,1312758
8357,66693
8358,571138
8359,1195379
8360,691953
8361,741371
8362,803635
8363,1447071
8364,1550251
8365,717139
8366,1209917
8367,1780983
8368,1322371
8369,1782967
8370,1146553
8371,293196
8372,80505
8373,1412326
8374,162354
8375,33460
8376,213849
8377,1064045
8378,850733
8379,1538894
8380,229837
8381,899130
8382,1063632
8383,555129
8384,308834
8385,518807
8386,858602
8387,1455146
8388,45218
8389,988404
8390,1062634
8391,539570
8392,1679964
8393,1848929
8394,87276
8395,693770
8396,717415
8397,178215
8398,242126
8399,40732
8400,1132382
8401,1069800
8402,1096990
8403,1132033
8404,927850
8405,14387
8406,1689520
8407,1843351
8408,1096906
8409,890450
8410,1264075
8411,199991
8412,611501
8413,1210828
8414,1123288
8415,367938
8416,1617402
8417,946290
8418,1083444
8419,984444
8420,1661672
8421,399461
8422,1232092
8423,113041
8424,8360
8425,1164404
8426,1176701
8427,558366
8428,1246533
8429,462687
8430,1176790
8431,752201
8432,730870
8433,1515710
8434,436532
8435,157776
8436,130305
8437,834295
8438,37002
8439,430288
8440,265025
8441,878509
8442,317486
8443,140249
8444,312588
8445,1390663
8446,298714
8447,984441
8448,1669249
8449,507419
8450,951976
8451,1632885
8452,512211
8453,1398127
8454,1233358
8455,462759
8456,795876
8457,1431286
8458,192935
8459,1494675
8460,1662052
8461,361211
8462,981216
8463,1613720
8464,322391
8465,1008235
8466,1613751
8467,1083244
8468,1786146
8469,658376
8470,74950
8471,103562
8472,1299968
8473,537299
8474,869097
8475,327595
8476,467697
8477,698013
8478,1334309
8479,288556
8480,418393
8481,1832919
8482,643503
8483,681731
8484,1027781
8485,168021
8486,1389801
8487,1027819
8488,1389772
8489,75616
8490,451843
8491,30921
8492,592079
8493,337801
8494,499624
8495,709587
8496,796566
8497,1600425
8498,596206
8499,96042
8500,327207
8501,866784
8502,57379
8503,1009528
8504,405424
8505,13459
8506,396182
8507,677223
8508,732094
8509,879173
8510,967898
8511,60073
8512,13300
8513,157861
8514,13313
8515,1178356
8516,1178487
8517,507302
8518,333369
8519,467956
8520,1077113
8521,279906
8522,968008
8523,731872
8524,1638357
8525,556560
8526,595974
8527,544003
8528,75422
8529,630150
